Gene	Des	score	species	GO_description
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	dormancy process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	developmental process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	reproductive structure development
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	anatomical structure development
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	seed dormancy process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	multicellular organism reproduction
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism developmental process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	abscisic acid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	alcohol metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular lipid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	terpenoid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	tertiary alcohol metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	monocarboxylic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	isoprenoid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	apocarotenoid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	biological_process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	small molecule metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism cellular process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	monocarboxylic acid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	carboxylic acid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic substance catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	oxoacid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic hydroxy compound metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	alcohol catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	lipid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	isoprenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	primary metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic acid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular lipid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	abscisic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	lipid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	apocarotenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	sesquiterpenoid catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic substance metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic hydroxy compound catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	sesquiterpenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	small molecule catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	carboxylic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	terpenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	catabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	abscisic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	alcohol metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular lipid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	tertiary alcohol metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	monocarboxylic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	biological_process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	small molecule metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism cellular process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	oxoacid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic hydroxy compound metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	isoprenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	primary metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	single-organism process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	lipid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	apocarotenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	organic substance metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	sesquiterpenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	cellular process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	carboxylic acid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	terpenoid metabolic process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	response to red or far red light
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	biological_process
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	response to abiotic stimulus
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	response to light stimulus
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	response to radiation
Glyma.09G218600	Encodes a protein with ABA 8'-hydroxylase activity%2C involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.	0.20890878419167455	M. phaseolina	response to stimulus
